year,coal_power_capacity_GW,coal_power_capacity_existing,coal_power_capacity_new,coal_annual_emission,coal_power_annual_emission_existing,coal_power_annual_emission_new,coal_lock_emission,coal_power_lock_emission_existing,coal_power_lock_emission_new,gas_power_capacity_GW,gas_power_capacity_existing,gas_power_capacity_new,gas_annual_emission,gas_power_annual_emission_existing,gas_power_annual_emission_new,gas_lock_emission,gas_power_lock_emission_existing,gas_power_lock_emission_new,oil_power_capacity_GW,oil_power_capacity_existing,oil_power_capacity_new,oil_annual_emission,oil_power_annual_emission_existing,oil_power_annual_emission_new,oil_lock_emission,oil_power_lock_emission_existing,oil_power_lock_emission_new,coal_power_capacity_new1,coal_power_annual_emission_new1,coal_power_annual_emission_new1,coal_power_capacity_new2,coal_power_annual_emission_new2,coal_power_annual_emission_new2,gas_power_capacity_new1,gas_power_annual_emission_new1,gas_power_annual_emission_new1,gas_power_capacity_new2,gas_power_annual_emission_new2,gas_power_annual_emission_new2,oil_power_capacity_new1,oil_power_annual_emission_new1,oil_power_annual_emission_new1,oil_power_capacity_new2,oil_power_annual_emission_new2,oil_power_annual_emission_new2
2025,2174.6,1734.8881149999997,8.59,11.303749939863515,9.002807101,0.044951328146094156,138.80219092450372,121.05823500000001,0.6293185940453182,1764.8,1363.59681,30.82,4.235684944167527,3.293996975,0.07233823486389472,46.790067362350065,39.64176647,1.0127352880945262,345.9,323.5990202,3.45,0.8507518442287931,0.782681715,0.008059092170189994,8.190393037451273,7.654847091000001,0.1128272903826599,0.0,0.0,0.0,8.59,0.044951328146094156,0.044951328146094156,0.0,0.0,0.0,30.82,0.07233823486389472,0.07233823486389472,0.0,0.0,0.0,3.4500000000000006,0.008059092170189994,0.008059092170189994
2026,2164.6,1708.950695,15.94,11.163031317632868,8.778674722,0.08341375676935284,131.95267664696547,113.45642439999999,1.2512063515402927,1777.8,1349.416068,27.18,4.247143225649054,3.241660538,0.06379471848152687,45.14733614933574,37.24224107,0.956920777222903,343.6,323.3016725,0.0,0.8488759242287932,0.780805795,0.0,7.80972220102205,7.288942497000001,0.0,0.0,0.0,0.0,15.94,0.08341375676935284,0.08341375676935284,0.0,0.0,0.0,27.18,0.06379471848152687,0.06379471848152687,0.0,0.0,0.0,0.0,0.0,0.0
2027,2158.8,1689.424592,13.73,11.098144587897812,8.641939128999999,0.07184886326494445,125.14485167133755,106.0292078,1.1495818122391113,1791.5,1336.8850029999999,26.23,4.2609273092395785,3.193879667,0.06156495459052428,43.549365413116334,34.88328067,0.9850392734483885,338.5,321.68856139999997,0.0,0.8290454962287932,0.760975367,0.0,7.353878369592827,6.847864907999999,0.0,0.0,0.0,0.0,13.73,0.07184886326494445,0.07184886326494445,0.0,0.0,0.0,26.23,0.06156495459052428,0.06156495459052428,0.0,0.0,0.0,0.0,0.0,0.0
2028,2154.6,1669.758553,15.47,10.991380010428673,8.454220297,0.08095425453085875,118.72216013518914,98.78922367,1.3762223270245988,1808.0,1321.161651,32.22,4.258660497942846,3.115988653,0.07562420270326696,42.23666274756786,32.53364215,1.2856114459555381,334.1,318.93958210000005,0.0,0.8149734882287932,0.746903359,0.0,6.920061913163607,6.428814694,0.0,0.0,0.0,0.0,15.470000000000002,0.08095425453085875,0.08095425453085875,0.0,0.0,0.0,32.22,0.07562420270326696,0.07562420270326696,0.0,0.0,0.0,0.0,0.0,0.0
2029,2147.5,1650.182123,12.48,10.779697929335919,8.177230582,0.06530763390724739,112.45542234417096,91.94028376,1.175537410330453,1822.7,1309.51248,26.35,4.249841692919602,3.0453232389999996,0.0618466089767562,42.593716571496586,32.05827289,1.1132389615816114,331.9,317.6580135,0.0,0.7970640672287932,0.728993938,0.0,7.297818227734386,6.821337251,0.0,0.0,0.0,0.0,12.48,0.06530763390724739,0.06530763390724739,0.0,0.0,0.0,26.35,0.0618466089767562,0.0618466089767562,0.0,0.0,0.0,0.0,0.0,0.0
2030,2145.5,1628.496819,19.69,10.644271407178362,7.938766615,0.10303744484244401,106.5715735395705,84.72144723,1.9577114520064363,1845.5,1281.753953,50.56,4.235924779318645,2.9127359439999996,0.11867038139904339,42.20500593638597,29.72347186,2.2547372465818243,324.3,311.8225653,0.0,0.7388893182287932,0.670819189,0.0,6.687378452305165,6.225663718,0.0,0.0,0.0,0.0,19.69,0.10303744484244401,0.10303744484244401,0.0,0.0,0.0,50.56,0.11867038139904339,0.11867038139904339,0.0,0.0,0.0,0.0,0.0,0.0
2031,2142.2,1591.131222,34.07,10.365442729551754,7.48165019,0.17828774737339093,102.59940777413128,77.85519303,3.5657549474678185,1872.1,1269.8385230000001,38.52,4.253195054299088,2.839595161,0.09041105798044208,41.377925883137834,27.45318593,1.8082211596088413,321.9,310.47855380000004,0.0,0.7226112292287932,0.6545411,0.0,6.280807591875943,5.8338591,0.0,0.0,0.0,0.0,34.07,0.17828774737339093,0.17828774737339093,0.0,0.0,0.0,38.52,0.09041105798044208,0.09041105798044208,0.0,0.0,0.0,0.0,0.0,0.0
2032,2143.0,1577.057747,14.87,10.209606921990918,7.247999918,0.07781446443916416,96.77078174075999,71.15327363,1.6341037532224474,1895.5,1260.460299,32.78,4.260932559138103,2.770394076,0.07693858983901587,40.37730435790996,25.24707483,1.615710386619333,317.6,309.82736239999997,0.0,0.6928688322287931,0.624798703,0.0,5.841299986446723,5.409117737000001,0.0,0.0,0.0,0.0,14.870000000000001,0.07781446443916416,0.07781446443916416,0.0,0.0,0.0,32.78,0.07693858983901587,0.07693858983901587,0.0,0.0,0.0,0.0,0.0,0.0
2033,2143.9,1547.6096300000002,30.35,9.703587071795802,6.583159019,0.15882104880488448,93.03111117404313,64.72120297,3.494063073707459,1917.3,1248.90129,33.36,4.149017677510573,2.580179275,0.07829991937247009,39.44423933259162,23.04202515,1.7225982261943418,315.2,308.3183229,0.0,0.6235929782287931,0.5555228489999999,0.0,5.3715371570175,4.95412115,0.0,0.0,0.0,0.0,30.35,0.15882104880488448,0.15882104880488448,0.0,0.0,0.0,33.36,0.07829991937247009,0.07829991937247009,0.0,0.0,0.0,0.0,0.0,0.0
2034,2146.6,1519.138617,31.17,9.549067658059336,6.26552751,0.16311209526353376,89.97924021783743,58.80676838,3.7515781910612773,1946.0,1241.723575,35.88,4.023826340993914,2.370773277,0.08421466148334013,38.743884899540895,20.89841203,1.9369372141168228,310.6,307.2285437,0.0,0.5750448622287931,0.506974733,0.0,4.979166226588279,4.576516462,0.0,0.0,0.0,0.0,31.17,0.16311209526353376,0.16311209526353376,0.0,0.0,0.0,35.88,0.08421466148334013,0.08421466148334013,0.0,0.0,0.0,0.0,0.0,0.0
2035,2150.0,1493.855463,28.68,9.388464457442337,5.954842342999999,0.15008196638300123,87.20448764898593,53.41285263,3.601967193192029,1977.7,1238.956738,34.47,3.9790875944390285,2.245129308,0.08090522244511521,38.13334592070319,18.88824967,1.9417253386827649,307.0,304.561335,0.0,0.5290616662287931,0.460991537,0.0,4.519427888159058,4.131544366,0.0,0.0,0.0,0.0,28.68,0.15008196638300123,0.15008196638300123,0.0,0.0,0.0,34.47,0.08090522244511521,0.08090522244511521,0.0,0.0,0.0,0.0,0.0,0.0
2036,2151.2,1467.180305,27.88,9.205619706036414,5.6261020120000005,0.1458955795940751,84.49921525696448,48.13304394,3.6473894898518773,2004.7,1231.18452,34.77,3.8688076688497235,2.053240024,0.081609358410695,37.61432556998304,16.91964045,2.0402339602673747,304.0,304.39779369999997,0.0,0.5068565842287932,0.438786455,0.0,4.170055286729837,3.796938007,0.0,0.0,0.0,0.0,27.88,0.1458955795940751,0.1458955795940751,0.0,0.0,0.0,34.77,0.081609358410695,0.081609358410695,0.0,0.0,0.0,0.0,0.0,0.0
2037,2151.2,1439.714627,27.47,9.057926410401162,5.33465866,0.14375005636475044,82.12302016332836,43.18338531,3.7375014654835117,2034.9,1227.827406,33.56,3.8477265531992466,1.953389565,0.07876934334952326,37.224193707076424,15.1231566,2.0480029270876043,299.2,303.6663185,0.0,0.4641855122287931,0.396115383,0.0,3.7237700653006156,3.3654190280000003,0.0,0.0,0.0,0.0,27.47,0.14375005636475044,0.14375005636475044,0.0,0.0,0.0,33.56,0.07876934334952326,0.07876934334952326,0.0,0.0,0.0,0.0,0.0,0.0
2038,2155.6,1415.46627,28.65,8.990074834279579,5.1168821069999995,0.14992497687841647,80.3174412432889,38.58730748,4.047974375717245,2063.0,1223.860292,32.07,3.8258668909197238,1.856257768,0.07527213472047709,36.92855626135789,13.48802253,2.032347637452881,297.0,303.41357289999996,0.0,0.4381123822287931,0.370042253,0.0,3.3982066378713944,3.054621843,0.0,0.0,0.0,0.0,28.65,0.14992497687841647,0.14992497687841647,0.0,0.0,0.0,32.07,0.07527213472047709,0.07527213472047709,0.0,0.0,0.0,0.0,0.0,0.0
2039,2159.7,1401.705811,17.86,8.916963238342355,4.9503094260000005,0.0934610850627755,77.08854644989698,34.10017713,2.616910381757714,2095.7,1221.161077,35.4,3.765669234858136,1.712972068,0.08308804393841249,36.85983072752572,11.83649147,2.32646523027555,293.0,302.45165319999995,0.0,0.40010067022879314,0.332030541,0.0,3.086089671442173,2.757271119,0.0,0.0,0.0,0.0,17.86,0.0934610850627755,0.0934610850627755,0.0,0.0,0.0,35.4,0.08308804393841249,0.08308804393841249,0.0,0.0,0.0,0.0,0.0,0.0
2040,2164.5,1384.040624,22.47,8.732787237276318,4.6485482860000005,0.11758513893396223,74.56955688428829,29.59531612,3.4099690290849045,2121.9,1217.178466,30.18,3.6859709509954603,1.5624377059999999,0.07083607813732455,36.569630148643505,10.29386596,2.054246265982412,290.8,300.90544520000003,0.0,0.38073318622879315,0.31266305699999997,0.0,2.8451490450129517,2.531096735,0.0,0.0,0.0,0.0,22.47,0.11758513893396223,0.11758513893396223,0.0,0.0,0.0,30.18,0.07083607813732455,0.07083607813732455,0.0,0.0,0.0,0.0,0.0,0.0
2041,2169.0,1370.195467,18.35,8.634177200247311,4.453913002,0.09602524697099275,71.79769420299738,25.45204284,2.880757409129783,2150.4,1214.742692,30.94,3.639079416245587,1.442926282,0.07261988925012663,36.46055905963313,8.859375685,2.1785966775037986,287.9,300.3865735,0.0,0.37319841622879313,0.305128287,0.0,2.60572008458373,2.306434017,0.0,0.0,0.0,0.0,18.349999999999998,0.09602524697099275,0.09602524697099275,0.0,0.0,0.0,30.94,0.07261988925012663,0.07261988925012663,0.0,0.0,0.0,0.0,0.0,0.0
2042,2173.8,1341.2236269999999,33.77,8.372859273574853,4.015877223,0.17671785232754364,71.66648293950229,21.423943899999998,5.478253422153854,2180.6,1212.9789039999998,31.96,3.6108329817786844,1.3396658959999999,0.07501395153309784,36.62548145970739,7.606507996,2.3254324975260325,285.7,298.99498639999996,0.0,0.33452967622879315,0.266459547,0.0,2.273769623154509,1.9892497980000001,0.0,0.0,0.0,0.0,33.77,0.17671785232754364,0.17671785232754364,0.0,0.0,0.0,31.96,0.07501395153309784,0.07501395153309784,0.0,0.0,0.0,0.0,0.0,0.0
2043,2177.8,1310.246024,34.98,8.209388921920649,3.669357109,0.18304976234579437,72.0948999033649,17.71309055,5.85759239506542,2210.3,1208.649735,34.03,3.5568567964742828,1.205817221,0.07987248969559824,37.0624376310766,6.453322718,2.5559196702591436,283.1,298.4181319,0.0,0.3123034202287932,0.24423329100000002,0.0,1.9965454477252877,1.726791865,0.0,0.0,0.0,0.0,34.98,0.18304976234579437,0.18304976234579437,0.0,0.0,0.0,34.03,0.07987248969559824,0.07987248969559824,0.0,0.0,0.0,0.0,0.0,0.0
2044,2183.8,1295.962644,20.28,7.886254452019925,3.240097734,0.10612490509927701,70.2396297705616,14.22046044,3.502121868276141,2246.5,1206.330889,38.52,3.454599386454725,1.013148753,0.09041105798044208,37.89871488878479,5.335711275,2.9835649133545883,280.8,297.3342996,0.0,0.2971166272287932,0.22904649800000002,0.0,1.7746007102960664,1.51961337,0.0,0.0,0.0,0.0,20.279999999999998,0.10612490509927701,0.10612490509927701,0.0,0.0,0.0,38.52,0.09041105798044208,0.09041105798044208,0.0,0.0,0.0,0.0,0.0,0.0
2045,2189.5,1235.284057,66.38,7.636169618831069,2.642647457,0.34736544381114437,77.02905062235418,11.15177114,11.810425089578908,2281.3,1203.413313,37.72,3.422544345526955,0.89256035,0.08853336207222935,38.87801883776032,4.409146249,3.0101343104557974,279.3,296.7024358,0.0,0.26617553422879314,0.198105405,0.0,1.5272682558668451,1.287047158,0.0,0.0,0.0,0.0,66.38,0.34736544381114437,0.34736544381114437,0.0,0.0,0.0,37.72,0.08853336207222935,0.08853336207222935,0.0,0.0,0.0,0.0,0.0,0.0
2046,2197.4,1219.549753,23.63,7.457721753608974,2.340544192,0.1236553997779051,76.68719486955504,8.72955196,4.327938992226679,2317.2,1200.862019,38.45,3.308786848115428,0.688556093,0.09024675958847347,39.93032581311521,3.482335332,3.158636585596571,274.9,295.9992085,0.0,0.22332023122879316,0.155250102,0.0,1.2655665814376236,1.040111726,0.0,0.0,0.0,0.0,23.63,0.1236553997779051,0.1236553997779051,0.0,0.0,0.0,38.45,0.09024675958847347,0.09024675958847347,0.0,0.0,0.0,0.0,0.0,0.0
2047,2204.9,1194.809161,32.24,7.214921486202696,1.9290325369999999,0.16871138759372242,78.29263234609758,6.617153523,6.073609953374008,2350.6,1197.241464,37.02,3.2782075422679715,0.571086409,0.08689037815254325,41.14609522872521,2.8285357419999997,3.128053613491556,272.7,294.95700489999996,0.0,0.20109009322879315,0.133019964,0.0,1.1150033620084026,0.9043147490000001,0.0,0.0,0.0,0.0,32.24,0.16871138759372242,0.16871138759372242,0.0,0.0,0.0,37.02,0.08689037815254325,0.08689037815254325,0.0,0.0,0.0,0.0,0.0,0.0
2048,2212.3,1162.8569109999999,39.35,6.849014718383,1.357207869,0.2059179001803033,81.333191766103,4.546364925,7.618962306671222,2378.8,1195.6157369999999,29.83,3.1633491264454534,0.386213407,0.07001458617748149,41.79226782407314,2.2208545969999998,2.5905396885668144,269.8,294.5615325,0.0,0.15991616822879318,0.091846039,0.0,0.9845101985791811,0.7885878279999999,0.0,0.0,0.0,0.0,39.35,0.2059179001803033,0.2059179001803033,0.0,0.0,0.0,29.83,0.07001458617748149,0.07001458617748149,0.0,0.0,0.0,0.0,0.0,0.0
2049,2218.0,1135.275846,33.28,6.724429789802326,1.05846925,0.17415369041932638,83.70512175070479,2.99854302,6.617840235934403,2406.3,1193.499755,29.62,3.143112079447029,0.296454669,0.06952169100157565,42.54328870069999,1.731500656,2.6418242580598745,267.6,293.7111181,0.0,0.15073916922879316,0.08266904,0.0,0.8709775681499599,0.68982144,0.0,0.0,0.0,0.0,33.28,0.17415369041932638,0.17415369041932638,0.0,0.0,0.0,29.62,0.06952169100157565,0.06952169100157565,0.0,0.0,0.0,0.0,0.0,0.0
2050,2224.8,1107.382993,34.69,6.358973146937135,0.51148041,0.18153219713480861,86.85109560573135,1.928295539,7.079755688257536,2436.1,1191.499292,31.8,3.078452561798484,0.15715673900000002,0.0746384123514553,43.46245649352221,1.207265414,2.9108980817067565,265.4,293.5550106,0.0,0.11527952422879316,0.047209395,0.0,0.6924503557207385,0.52606047,0.0,0.0,0.0,0.0,34.69,0.18153219713480861,0.18153219713480861,0.0,0.0,0.0,31.8,0.0746384123514553,0.0746384123514553,0.0,0.0,0.0,0.0,0.0,0.0
